Epoch,Train 1stPred. Loss,Train 2ndPred. Loss,Val 1stPred. Loss,Val 2ndPred. Loss,Val 1stPred. MRE,Val 2ndPred. MRE
1.0,0.2758127923281687,,0.0586612257175147,0.058687096927315,126.80274963378906,126.797607421875
2.0,0.0394219430690666,,0.0368283977732062,0.0368274790234863,121.97586059570312,121.97767639160156
3.0,0.0340219897059899,,0.0353092448785901,0.0353143862448632,109.25082397460938,109.25424194335938
4.0,0.0308932168936392,,0.0341753824613988,0.0341728557832539,101.59337615966795,101.5982666015625
5.0,0.027961915358901,,0.0312688571866601,0.0312623942736536,82.51243591308594,82.63752746582031
6.0,0.0255053776123051,,0.0322448001243174,0.0321745364926755,81.61421203613281,81.46206665039062
7.0,0.0231138052383683,,0.0302971040364354,0.0302919037640094,73.16926574707031,72.04586029052734
8.0,0.0214754463226165,,0.0291484321933239,0.0292231913190335,66.21829223632812,65.36302947998047
9.0,0.0202911216414199,,0.0323550922330468,0.032093730289489,67.9891586303711,67.13453674316406
10.0,0.0189951907773062,,0.0334480288438499,0.0333861191757023,62.65484619140625,62.77081298828125
11.0,0.0184596885558006,,0.0302046455908566,0.0301488565746694,51.15058898925781,50.29667663574219
12.0,0.0171621635310211,,0.0285882297903299,0.0285574151203036,42.82273864746094,41.75907897949219
13.0,0.0168584530013349,,0.0303831691853702,0.0303182683419436,43.674781799316406,43.700294494628906
14.0,0.0161039249022614,,0.0335895596072077,0.0334460991434752,49.75080490112305,49.4942626953125
15.0,0.0155954039567765,,0.0285490055102854,0.0284292697906494,37.24283599853516,36.91686248779297
16.0,0.0153313128031649,,0.0287090255878865,0.0285899122245609,32.746192932128906,32.480445861816406
17.0,0.0150538316734556,,0.0333854253403842,0.0334806316532194,55.651100158691406,54.61006164550781
18.0,0.014787829586498,,0.03506436990574,0.0345221799798309,48.00698852539063,46.94102478027344
19.0,0.0152919664100374,,0.0339407259598374,0.0341207557357847,53.272010803222656,53.474884033203125
20.0,0.0148820868992018,,0.0376597195863723,0.0378929339349269,56.66630554199219,56.681640625
21.0,0.0138906506248391,0.014414858516483,0.0385111137293279,0.0385212977416813,54.75099182128906,54.37319946289063
22.0,0.0138263683766126,0.0136841288457314,0.0395091953687369,0.0401641433127224,49.67691802978516,49.707069396972656
23.0,0.0140635376288132,0.0138374078087508,0.0305074343923479,0.0303792865015566,31.93179702758789,31.18002319335937
24.0,0.0138282358114208,0.0138623733655549,0.0335996192879974,0.03326216340065,45.15863800048828,44.65959167480469
25.0,0.0142250729724764,0.0140506886566678,0.0390095771290361,0.0388630321249365,57.51585388183594,57.55825424194336
26.0,0.0133353897624395,0.0133630585807718,0.0334516956936568,0.0330532235093414,39.4084587097168,36.07306289672852
27.0,0.0133098067183579,0.0132930858738043,0.0312790484167635,0.0312692944426089,29.31951904296875,29.18818664550781
28.0,0.0126284578476439,0.0128591588105667,0.0348489759489893,0.0343384863808751,45.12703704833984,44.62044525146485
29.0,0.0136763292364776,0.0123687382521373,0.0395337017253041,0.039653168991208,41.8252182006836,41.86734771728516
30.0,0.0134946383380641,0.0124123445046799,0.0379061852581799,0.0364806638099253,43.93708038330078,40.78685760498047
31.0,0.0130298171591545,0.0132205325311848,0.0340414964593946,0.0339904152788221,45.32445907592773,45.1977653503418
32.0,0.013189320359379,0.0126322872848028,0.0399223524145782,0.0390459485352039,47.17189025878906,46.80439758300781
33.0,0.0129193839701739,0.0127309078131528,0.0374280177056789,0.0369669059291482,35.17711639404297,34.240142822265625
34.0,0.0124296677402324,0.0123553048553211,0.0290497832465916,0.0287945207674056,33.11561584472656,32.201473236083984
