Epoch,Train 1stPred. Loss,Train 2ndPred. Loss,Val 1stPred. Loss,Val 2ndPred. Loss,Val 1stPred. MRE,Val 2ndPred. MRE
36,0.012196518,0.012132503,0.041002838,0.04083965,40.65206474,39.93537357
37,0.012228055,0.011746836,0.04672835,0.046510007,59.72465813,59.70683014
38,0.012102418,0.012392483,0.04007313,0.039627445,34.75150359,34.34155336
39,0.011775193,0.012296048,0.045987064,0.046115526,64.70746505,64.88923341
40,0.012031696,0.01207923,0.050917089,0.050334244,60.03767914,59.7321316
41,0.012501005,0.012914211,0.04375386,0.043175163,51.54738837,48.93631625
42,0.012588515,0.01335652,0.044257977,0.044103622,63.2577216,63.4061349
43,0.01209359,0.011869372,0.041311592,0.040449959,37.61955199,36.66992924
44,0.011628486,0.011381155,0.045405458,0.045516613,53.45795232,53.76136261
45,0.011792098,0.011577459,0.04763386,0.047328105,57.73818547,57.49504119
46,0.011364296,0.011466966,0.04066383,0.039487257,41.75334364,40.16657919
47,0.011386503,0.011055129,0.036195859,0.035291274,30.88090636,29.6714102
48,0.010647025,0.011065525,0.040067366,0.039889183,33.76841065,33.68643996
49,0.01073785,0.010878363,0.048402008,0.048311336,54.52046186,54.37754458
50,0.011136249,0.010736872,0.037994741,0.037697627,31.26214348,31.21331385
51,0.010782082,0.010588394,0.046748043,0.046790128,65.72025126,66.12871259
52,0.010563895,0.010723298,0.034205276,0.033892575,26.46508628,26.22694314
53,0.010840388,0.010722123,0.049236403,0.048985474,48.67534536,48.60828459
54,0.010661094,0.010704391,0.047338476,0.04751659,46.13329849,45.96471694
55,0.011586997,0.011919213,0.054197169,0.054209407,71.87568182,70.31923747
56,0.014585142,0.012839327,0.047404335,0.046941879,59.10666686,59.12423408
57,0.01193924,0.011583086,0.035123603,0.034554136,31.52463664,31.16011077
58,0.011360509,0.011151647,0.040790538,0.039873997,41.60497132,41.76602468
59,0.011696666,0.011033218,0.042247856,0.042472886,55.73052728,55.76385301
60,0.011891315,0.011158494,0.055393002,0.05584918,76.15449077,74.92891026
61,0.011068716,0.011075197,0.033921641,0.033732564,26.9724723,26.95404975
62,0.010683471,0.010746698,0.049583772,0.05072688,55.56436163,56.75647795
63,0.010865145,0.010601807,0.052431718,0.052667073,69.04360777,69.3421216
64,0.01065628,0.010550891,0.034303117,0.034467483,27.2673721,27.43577698
65,0.010676073,0.010636322,0.047269562,0.047871065,59.43932271,59.71639138
66,0.010985075,0.010929984,0.046893135,0.046731113,55.42050606,56.19119292
67,0.011198574,0.010881499,0.049186995,0.049224599,51.13094264,51.62119001
68,0.01084429,0.010934494,0.050300007,0.050918254,52.65225059,52.86397278
69,0.010664187,0.011195881,0.052381608,0.051553447,60.27811545,58.69641906
70,0.010728006,0.010625425,0.059531914,0.0605126,71.47331774,70.96068358
71,0.011974225,0.011466421,0.040408285,0.040630777,40.77552047,42.08032116
72,0.010687379,0.010676562,0.051668316,0.052783892,47.17321724,47.93109357
73,0.010906635,0.010425469,0.051384143,0.051128566,56.58248752,56.66030109
74,0.010259216,0.010243518,0.051071305,0.050688388,62.27277696,62.39282233
75,0.010373733,0.010326982,0.04304939,0.042887093,36.05779074,35.90178514
76,0.010248362,0.010239492,0.052210765,0.052190439,60.08017719,60.3546015
77,0.010362812,0.010277167,0.051286581,0.050816773,51.1257779,50.95920599
78,0.010686715,0.010365062,0.040653224,0.04003584,35.49392606,35.39195904
79,0.010142338,0.010255827,0.057544753,0.057783019,57.84823865,57.80063874
80,0.010920609,0.01050972,0.049267705,0.050889014,49.87668663,49.42320818
81,0.010756939,0.010685442,0.04214235,0.042834682,50.11408103,50.7956928
82,0.010638702,0.010583638,0.05030217,0.050532667,70.55036223,71.16634071
83,0.010433122,0.010472531,0.040529227,0.040277816,31.60991289,31.51503952
84,0.010619637,0.010475492,0.044280586,0.043291199,37.02024648,36.38326368
85,0.010859123,0.011014942,0.05196568,0.051676085,51.30312115,51.66538715
86,0.010807336,0.010356029,0.05558846,0.05534759,63.72273034,64.0799883
87,0.010167808,0.010195223,0.052547037,0.052018445,55.53047431,55.63457161
88,0.01101549,0.010137178,0.063533637,0.062838327,75.70871782,76.29265583
89,0.013810089,0.011912272,0.035803196,0.034402637,34.97304779,34.00841811
90,0.011525297,0.010926875,0.051539882,0.050433394,52.08491176,52.18274385
91,0.011340021,0.010905931,0.045081057,0.044623174,47.16823161,46.84179708
92,0.010472415,0.010783444,0.042799875,0.042358594,35.87072316,35.74397564
93,0.011027666,0.010644138,0.037030806,0.036116897,29.25100972,28.83617073
94,0.010624496,0.010401617,0.035001836,0.034493845,28.20077799,26.34374806
95,0.010166013,0.010063831,0.051232345,0.050322356,53.41003257,53.50123489
96,0.009987088,0.01008483,0.05028259,0.048910663,45.62414984,45.28551389
97,0.011022779,0.010072167,0.053494495,0.052747261,55.8018083,56.10321003
98,0.010542234,0.010238191,0.06031355,0.060238239,67.71415991,68.02068031
99,0.010467711,0.010404334,0.052941699,0.05268038,55.5796864,55.9020825
100,0.010242872,0.010049218,0.048856061,0.048512962,50.32506478,50.19643283
101,0.010093924,0.009993223,0.038550293,0.037689828,30.71704376,30.64405784
102,0.010225182,0.009964783,0.050027714,0.050086224,52.59175828,52.33635709
103,0.009972364,0.009874137,0.0565601,0.055477706,61.25879467,61.34028018
