Epoch,Train 1stPred. Loss,Train 2ndPred. Loss,Val 1stPred. Loss,Val 2ndPred. Loss,Val 1stPred. MRE,Val 2ndPred. MRE
1.0,0.9595411419868468,,0.8712650761008263,0.8712203204631805,125.36134052276611,125.3576591014862
1.0,0.40583967290959266,,0.19851882569491863,0.19852033630013466,128.40324318408966,128.40399253368378
2.0,0.10846539361859267,,0.06933865696191788,0.06931675225496292,132.2093130350113,132.2066432237625
3.0,0.04861418312450625,,0.03862647200003266,0.03862464148551226,128.70124065876007,128.69430088996887
4.0,0.032022309050245105,,0.028910895809531212,0.028908203355968,127.70926833152771,127.70984244346619
5.0,0.02538350228009359,,0.02508850279264152,0.025096405297517776,126.97825133800507,126.98992013931274
6.0,0.022014566714752395,,0.021251692436635494,0.021252456586807966,125.19421124458313,125.18914484977722
7.0,0.020122642470699437,,0.01993635925464332,0.019936671946197748,120.9638797044754,120.95843017101288
8.0,0.018890742107101205,,0.01923067169263959,0.01923103677108884,122.33307421207428,122.32980692386627
9.0,0.01798653778321338,,0.01892991946078837,0.018930595368146896,117.54241490364075,117.54363870620728
10.0,0.017259326640446233,,0.0181475137360394,0.018154405057430267,112.04437172412872,112.06492507457733
11.0,0.016586595865071944,,0.018136047525331378,0.018152425065636635,113.60207390785217,113.67744517326355
12.0,0.015949615593648183,,0.01751821069046855,0.017532490426674485,106.22526240348816,106.08230006694794
13.0,0.015365191120302902,,0.01736819837242365,0.017377825919538736,107.36746215820312,107.43250811100006
14.0,0.01474753175071388,,0.01718116016127169,0.017261039931327105,103.32165694236755,103.42875063419342
15.0,0.014238214788009535,,0.016911636339500546,0.01692850631661713,95.51530385017395,95.51248610019684
16.0,0.013714887408746613,0.013784469145795574,0.016614139080047607,0.01661158597562462,94.46874165534973,94.46012592315674
17.0,0.013391083830760585,0.013271279359126793,0.016398301697336137,0.01637868769466877,88.41387629508972,88.50609195232391
18.0,0.0127764135831967,0.012919060476124287,0.015723961987532675,0.015690744970925152,84.44718253612518,84.30019736289978
19.0,0.012327989563345909,0.012439530675432511,0.015268724644556642,0.015277054510079324,79.54589426517487,79.17842078208923
20.0,0.01214248463511467,0.012290328083669437,0.01641544932499528,0.016397194238379598,82.36485826969147,82.38396036624908
21.0,0.011744803749024868,0.011802439874207432,0.015497755026444793,0.01546552125364542,72.42990481853485,72.22626346349716
22.0,0.011656338687647472,0.011514299626772603,0.01616161793936044,0.016238304669968784,69.87065237760544,69.43534952402115
23.0,0.011325403675436973,0.011400441099938593,0.016293616499751806,0.016240322962403297,71.95487225055695,70.466204226017
24.0,0.011020706112806996,0.010995964697074322,0.015184793970547616,0.01520379411522299,63.84367090463638,63.49480950832367
25.0,0.010872514749115164,0.010751860337736814,0.01573791925329715,0.01571610290557146,64.10128539800644,63.693942964076996
26.0,0.010312651167623699,0.010506645452393137,0.016411761287599802,0.01639346801675856,63.61614429950714,63.53829628229141
27.0,0.010147015564143658,0.010258012358099223,0.017693285597488284,0.01767866895534098,67.17079442739487,66.99912583827972
28.0,0.009725216098807075,0.009925325489824726,0.017273944336920977,0.017217549495398998,66.92353570461273,66.85379546880722
29.0,0.009889033623039722,0.009781269229609858,0.015133860055357218,0.015525130205787718,57.13325476646423,57.20661360025406
30.0,0.009704866539686918,0.009395228920593149,0.014545760815963149,0.014538488001562655,43.980208575725555,43.87883299589157
31.0,0.009086046113886616,0.009308652874703208,0.015261514112353325,0.01544671575538814,51.09314024448395,51.27984344959259
32.0,0.009299571218434721,0.009042774885892868,0.016557181486859918,0.016842468176037073,56.4747109413147,57.78047949075699
33.0,0.008882779162377119,0.008798893122002483,0.013763532275334,0.014112613745965064,43.499734342098236,44.88986232876778
34.0,0.008578394306823611,0.008670717728539156,0.017233674647286534,0.017442939803004265,55.05886459350586,55.339252293109894
35.0,0.00898729349401864,0.008682992464552322,0.014183432795107365,0.014312884653918445,41.43756303191185,39.53680235147476
36.0,0.008570069303879371,0.00822760650355901,0.015513080987147987,0.01625415892340243,41.585173815488815,42.27184194326401
37.0,0.008459430700168014,0.008395705102501731,0.01693686842918396,0.017305245622992516,50.85214340686798,52.49481290578842
38.0,0.00817003190660706,0.008118358285476765,0.015079182805493474,0.015039622317999601,38.31859463453293,37.844342082738876
39.0,0.008002265144816854,0.008266534555055525,0.0186162949539721,0.018409847281873226,56.9809507727623,54.57684826850891
40.0,0.00821420141229672,0.008493249915773049,0.01686515170149505,0.017414049245417118,59.10886192321777,60.05770796537399
41.0,0.009235396888107062,0.00858970515599305,0.014931901707313955,0.01497525826562196,34.52642050385475,34.748494148254395
42.0,0.00802790941670537,0.008222531131468713,0.01714029349386692,0.017385869286954403,62.13491940498352,62.54241555929184
43.0,0.00831229257164523,0.00831728274087337,0.016942443675361574,0.016964011476375163,43.065963447093964,42.54409086704254
44.0,0.0077898236457258465,0.007779307073603073,0.01831184164620936,0.018524591345340014,57.860556840896606,57.82708638906479
45.0,0.007933426299132407,0.007928285282105207,0.018484771018847823,0.018673603422939777,56.75560283660889,56.80503672361374
46.0,0.00789135554805398,0.008208415604063444,0.019723193487152457,0.02000379143282771,65.07567286491394,64.87241220474243
47.0,0.007795684272423387,0.007568297221472389,0.015289839124307036,0.015559715102426708,33.77767863869667,34.18117366731167
48.0,0.007457619106086592,0.00766640978262705,0.01744950981810689,0.017487214878201485,38.64850243926048,40.2577283680439
49.0,0.007542768493294716,0.0074862114291776105,0.019080640515312552,0.01921603363007307,52.411326825618744,52.94880437850952
50.0,0.007632476044818759,0.007394162937998772,0.01659918448422104,0.016859890311025083,36.64053697884083,37.042115449905396
51.0,0.007373506740595286,0.007095482835376804,0.020205897744745016,0.0204227555077523,64.59173858165741,64.96225661039352
52.0,0.007364156112695734,0.007381337247788906,0.01577544934116304,0.015875311102718115,41.548123478889465,41.78997394442558
53.0,0.00747387883408616,0.007761888826886813,0.02038924745284021,0.020369017496705055,56.580370247364044,56.75589871406555
54.0,0.0074766455800272524,0.007295107535485711,0.014898738823831081,0.014857848291285336,32.28721962869167,31.08915327489376
55.0,0.007507446629460901,0.0072203027971443675,0.01793574052862823,0.018099646782502532,55.86094242334366,57.26786655187607
56.0,0.007553283590823412,0.007438127848285216,0.019047413486987352,0.01913976459763944,53.958146035671234,53.435897529125214
57.0,0.007045747130177915,0.007048639876302332,0.01569491415284574,0.015746265067718923,30.60019165277481,29.946168959140778
58.0,0.007051511388272047,0.0067035312365208355,0.016361666726879776,0.016301907482557,32.404473438858986,32.145415514707565
59.0,0.007121982227545232,0.007133202676318194,0.017147595528513193,0.01803448679856956,49.26022392511368,48.92462956905365
60.0,0.007445873382190864,0.007290519599337131,0.02005249192006886,0.020338278729468584,53.1451159119606,53.53714370727539
61.0,0.006938446016812866,0.0070836995323391065,0.01934349536895752,0.019155955407768488,46.17793092131615,45.72313219308853
62.0,0.007024430902674794,0.007069138899588814,0.019118834752589464,0.019332933938130736,53.30409920215607,52.80172926187515
63.0,0.0068786928507809835,0.00683617377653718,0.02048158086836338,0.02072910824790597,61.02522474527359,62.084010779857635
64.0,0.006843188350709776,0.006886230946025427,0.01503781252540648,0.014857622794806957,27.68997671455145,27.832550331950188
65.0,0.006791856944222342,0.006575813703238964,0.02061026939190924,0.02055219211615622,55.60806769132614,55.01845669746399
66.0,0.006592305758121339,0.00667548731067463,0.020169758470728993,0.020199765218421817,49.265468180179596,48.76879400014877
67.0,0.006773118511773646,0.006763913626359267,0.020571174565702677,0.020356782944872975,51.77586966753006,51.41275703907013
68.0,0.006843447788721985,0.006721040233969688,0.021169452695176005,0.02125837723724544,57.63322341442108,57.631989777088165
69.0,0.0067795066473384695,0.006774660927476361,0.021212385734543204,0.021212431602180004,48.124682903289795,49.320327043533325
70.0,0.006734659755602479,0.00651572250123871,0.021903242683038116,0.021828579250723124,59.00232344865799,58.57024270296097
71.0,0.006597349241089363,0.006764653115533292,0.01618233323097229,0.015901421546004713,28.139737710356712,27.33935298025608
